"replicate" "day" "dilution" "initial_density" "value" "extinction"
"rep_5" 4 250 "dens_9" 1.8045035 FALSE
"rep_6" 4 250 "dens_9" 1.8463208 FALSE
"rep_7" 4 250 "dens_9" 1.7993404 FALSE
"rep_8" 4 250 "dens_9" 1.7284933 FALSE
"rep_1" 4 500 "dens_9" 0.70647082 FALSE
"rep_2" 4 500 "dens_9" 0.58566148 FALSE
"rep_3" 4 500 "dens_9" 0.67340151 FALSE
"rep_4" 4 500 "dens_9" 0.48752382 FALSE
"rep_5" 4 500 "dens_9" 0.97557528 FALSE
"rep_6" 4 500 "dens_9" 0.77138397 FALSE
"rep_7" 4 500 "dens_9" 0.96391369 FALSE
"rep_8" 4 500 "dens_9" 0.77739663 FALSE
"rep_1" 4 750 "dens_9" 0.0070129265 TRUE
"rep_2" 4 750 "dens_9" 0.033289941 FALSE
"rep_3" 4 750 "dens_9" 0.082777275 FALSE
"rep_4" 4 750 "dens_9" 0.1154368 FALSE
"rep_5" 4 750 "dens_9" 0.017076509 FALSE
"rep_6" 4 750 "dens_9" 0.021116915 FALSE
"rep_7" 4 750 "dens_9" 0.03736501 FALSE
"rep_8" 4 750 "dens_9" 0.025165931 FALSE
"rep_1" 4 1000 "dens_9" 0 TRUE
"rep_2" 4 1000 "dens_9" 0.0010002633 TRUE
"rep_3" 4 1000 "dens_9" 0.0010002633 TRUE
"rep_4" 4 1000 "dens_9" 0.0020010534 TRUE
"rep_5" 4 1000 "dens_9" 0.0020010534 TRUE
"rep_6" 4 1000 "dens_9" 0.0030023709 TRUE
"rep_7" 4 1000 "dens_9" 0.0010002633 TRUE
"rep_8" 4 1000 "dens_9" 0.0010002633 TRUE
"rep_1" 4 1133 "dens_9" 0.0020010534 TRUE
"rep_2" 4 1133 "dens_9" 0.0010002633 TRUE
"rep_3" 4 1133 "dens_9" 0.0050065905 TRUE
"rep_4" 4 1133 "dens_9" 0 TRUE
"rep_5" 4 1133 "dens_9" 0.025165931 TRUE
"rep_6" 4 1133 "dens_9" 0.0060094937 TRUE
"rep_7" 4 1133 "dens_9" 0 TRUE
"rep_8" 4 1133 "dens_9" 0.0010002633 TRUE
"rep_1" 4 1266 "dens_9" 0 TRUE
"rep_2" 4 1266 "dens_9" 0 TRUE
"rep_3" 4 1266 "dens_9" 0.0020010534 TRUE
"rep_4" 4 1266 "dens_9" 0.0010002633 TRUE
"rep_5" 4 1266 "dens_9" 0.0040042164 TRUE
"rep_6" 4 1266 "dens_9" 0.0020010534 TRUE
"rep_7" 4 1266 "dens_9" 0 TRUE
"rep_8" 4 1266 "dens_9" 0.0010002633 TRUE
"rep_1" 4 1400 "dens_9" 0 TRUE
"rep_2" 4 1400 "dens_9" 0 TRUE
"rep_3" 4 1400 "dens_9" 0.0010002633 TRUE
"rep_4" 4 1400 "dens_9" 0 TRUE
"rep_5" 4 1400 "dens_9" 0.0010002633 TRUE
"rep_6" 4 1400 "dens_9" 0.0010002633 TRUE
"rep_7" 4 1400 "dens_9" 0 TRUE
"rep_8" 4 1400 "dens_9" 0.0010002633 TRUE
"rep_1" 4 1600 "dens_9" 0 TRUE
"rep_2" 4 1600 "dens_9" 0 TRUE
"rep_3" 4 1600 "dens_9" 0 TRUE
"rep_4" 4 1600 "dens_9" 0 TRUE
"rep_5" 4 1600 "dens_9" 0 TRUE
"rep_6" 4 1600 "dens_9" 0.0010002633 TRUE
"rep_7" 4 1600 "dens_9" 0 TRUE
"rep_8" 4 1600 "dens_9" 0 TRUE
"rep_1" 5 250 "dens_9" 1.8863785 FALSE
"rep_2" 5 250 "dens_9" 1.9719413 FALSE
"rep_3" 5 250 "dens_9" 1.9804298 FALSE
"rep_4" 5 250 "dens_9" 1.9634906 FALSE
"rep_5" 5 250 "dens_9" 1.9163004 FALSE
"rep_6" 5 250 "dens_9" 1.9747666 FALSE
"rep_7" 5 250 "dens_9" 1.9190441 FALSE
"rep_8" 5 250 "dens_9" 1.9053651 FALSE
"rep_1" 5 500 "dens_9" 1.5216143 FALSE
"rep_2" 5 500 "dens_9" 1.530545 FALSE
"rep_3" 5 500 "dens_9" 1.5965792 FALSE
"rep_4" 5 500 "dens_9" 1.523843 FALSE
"rep_5" 5 500 "dens_9" 1.7136495 FALSE
"rep_6" 5 500 "dens_9" 1.6434951 FALSE
"rep_7" 5 500 "dens_9" 1.6989207 FALSE
"rep_8" 5 500 "dens_9" 1.5712608 FALSE
"rep_1" 5 750 "dens_9" 0.0080168895 TRUE
"rep_2" 5 750 "dens_9" 0.04964292 FALSE
"rep_3" 5 750 "dens_9" 0.38683801 FALSE
"rep_4" 5 750 "dens_9" 0.60894105 FALSE
"rep_5" 5 750 "dens_9" 0.036345423 FALSE
"rep_6" 5 750 "dens_9" 0.046565996 FALSE
"rep_7" 5 750 "dens_9" 0.11969212 FALSE
"rep_8" 5 750 "dens_9" 0.072360582 FALSE
"rep_1" 5 1000 "dens_9" 0 TRUE
"rep_2" 5 1000 "dens_9" 0.0010002633 TRUE
"rep_3" 5 1000 "dens_9" 0.0010002633 TRUE
"rep_4" 5 1000 "dens_9" 0.0010002633 TRUE
"rep_5" 5 1000 "dens_9" 0 TRUE
"rep_6" 5 1000 "dens_9" 0.0020010534 TRUE
"rep_7" 5 1000 "dens_9" 0 TRUE
"rep_8" 5 1000 "dens_9" 0.0010002633 TRUE
"rep_1" 5 1133 "dens_9" 0 TRUE
"rep_2" 5 1133 "dens_9" 0.0010002633 TRUE
"rep_3" 5 1133 "dens_9" 0.0020010534 TRUE
"rep_4" 5 1133 "dens_9" 0.0010002633 TRUE
"rep_5" 5 1133 "dens_9" 0.028208365 TRUE
"rep_6" 5 1133 "dens_9" 0.0030023709 TRUE
"rep_7" 5 1133 "dens_9" 0.0010002633 TRUE
"rep_8" 5 1133 "dens_9" 0.0010002633 TRUE
"rep_1" 5 1266 "dens_9" 0 TRUE
"rep_2" 5 1266 "dens_9" 0.0010002633 TRUE
"rep_3" 5 1266 "dens_9" 0.0010002633 TRUE
"rep_4" 5 1266 "dens_9" 0.0010002633 TRUE
"rep_5" 5 1266 "dens_9" 0.0020010534 TRUE
"rep_6" 5 1266 "dens_9" 0.0020010534 TRUE
"rep_7" 5 1266 "dens_9" 0 TRUE
"rep_8" 5 1266 "dens_9" 0.0010002633 TRUE
"rep_1" 5 1400 "dens_9" 0 TRUE
"rep_2" 5 1400 "dens_9" 0.0010002633 TRUE
"rep_3" 5 1400 "dens_9" 0 TRUE
"rep_4" 5 1400 "dens_9" 0.0010002633 TRUE
"rep_5" 5 1400 "dens_9" 0 TRUE
"rep_6" 5 1400 "dens_9" 0.0020010534 TRUE
"rep_7" 5 1400 "dens_9" 0.0010002633 TRUE
"rep_8" 5 1400 "dens_9" 0.0010002633 TRUE
"rep_1" 5 1600 "dens_9" 0 TRUE
"rep_2" 5 1600 "dens_9" 0.0040042164 TRUE
"rep_3" 5 1600 "dens_9" 0.0010002633 TRUE
"rep_4" 5 1600 "dens_9" 0.0010002633 TRUE
"rep_5" 5 1600 "dens_9" 0 TRUE
"rep_6" 5 1600 "dens_9" 0.0010002633 TRUE
"rep_7" 5 1600 "dens_9" 0 TRUE
"rep_8" 5 1600 "dens_9" 0.0010002633 TRUE
"rep_1" 6 250 "dens_9" 1.559863 FALSE
"rep_2" 6 250 "dens_9" 1.6434951 FALSE
"rep_3" 6 250 "dens_9" 1.6411216 FALSE
"rep_4" 6 250 "dens_9" 1.6673948 FALSE
"rep_5" 6 250 "dens_9" 1.6269424 FALSE
"rep_6" 6 250 "dens_9" 1.6673948 FALSE
"rep_7" 6 250 "dens_9" 1.5666935 FALSE
"rep_8" 6 250 "dens_9" 1.5462754 FALSE
"rep_1" 6 500 "dens_9" 1.5735486 FALSE
"rep_2" 6 500 "dens_9" 1.6128683 FALSE
"rep_3" 6 500 "dens_9" 1.6673948 FALSE
"rep_4" 6 500 "dens_9" 1.6867334 FALSE
"rep_5" 6 500 "dens_9" 1.6625908 FALSE
"rep_6" 6 500 "dens_9" 1.7235325 FALSE
"rep_7" 6 500 "dens_9" 1.6175481 FALSE
"rep_8" 6 500 "dens_9" 1.6434951 FALSE
"rep_1" 6 750 "dens_9" 0.0050065905 TRUE
"rep_2" 6 750 "dens_9" 0.11013101 FALSE
"rep_3" 6 750 "dens_9" 1.1596749 FALSE
"rep_4" 6 750 "dens_9" 1.2347835 FALSE
"rep_5" 6 750 "dens_9" 0.062000687 FALSE
"rep_6" 6 750 "dens_9" 0.146506 FALSE
"rep_7" 6 750 "dens_9" 0.52011467 FALSE
"rep_8" 6 750 "dens_9" 0.29472051 FALSE
"rep_1" 6 1000 "dens_9" 0 TRUE
"rep_2" 6 1000 "dens_9" 0 TRUE
"rep_3" 6 1000 "dens_9" 0 TRUE
"rep_4" 6 1000 "dens_9" 0.0010002633 TRUE
"rep_5" 6 1000 "dens_9" 0 TRUE
"rep_6" 6 1000 "dens_9" 0.0020010534 TRUE
"rep_7" 6 1000 "dens_9" 0 TRUE
"rep_8" 6 1000 "dens_9" 0.0010002633 TRUE
"rep_1" 6 1133 "dens_9" 0 TRUE
"rep_2" 6 1133 "dens_9" 0 TRUE
"rep_3" 6 1133 "dens_9" 0 TRUE
"rep_4" 6 1133 "dens_9" 0.0020010534 TRUE
"rep_5" 6 1133 "dens_9" 0.030239365 TRUE
"rep_6" 6 1133 "dens_9" 0.0020010534 TRUE
"rep_7" 6 1133 "dens_9" 0.0010002633 TRUE
"rep_8" 6 1133 "dens_9" 0.0010002633 TRUE
"rep_1" 6 1266 "dens_9" 0 TRUE
"rep_2" 6 1266 "dens_9" 0 TRUE
"rep_3" 6 1266 "dens_9" 0.0010002633 TRUE
"rep_4" 6 1266 "dens_9" 0 TRUE
"rep_5" 6 1266 "dens_9" 0.0010002633 TRUE
"rep_6" 6 1266 "dens_9" 0.0010002633 TRUE
"rep_7" 6 1266 "dens_9" 0.0010002633 TRUE
"rep_8" 6 1266 "dens_9" 0.0010002633 TRUE
"rep_1" 6 1400 "dens_9" 0 TRUE
"rep_2" 6 1400 "dens_9" 0 TRUE
"rep_3" 6 1400 "dens_9" 0 TRUE
"rep_4" 6 1400 "dens_9" 0.0010002633 TRUE
"rep_5" 6 1400 "dens_9" 0 TRUE
"rep_6" 6 1400 "dens_9" 0.0010002633 TRUE
"rep_7" 6 1400 "dens_9" 0 TRUE
"rep_8" 6 1400 "dens_9" 0 TRUE
"rep_1" 6 1600 "dens_9" 0 TRUE
"rep_2" 6 1600 "dens_9" 0 TRUE
"rep_3" 6 1600 "dens_9" 0 TRUE
"rep_4" 6 1600 "dens_9" 0 TRUE
"rep_5" 6 1600 "dens_9" 0 TRUE
"rep_6" 6 1600 "dens_9" 0.0010002633 TRUE
"rep_7" 6 1600 "dens_9" 0 TRUE
"rep_8" 6 1600 "dens_9" 0.0010002633 TRUE
"rep_1" 7 250 "dens_9" 1.7260113 FALSE
"rep_2" 7 250 "dens_9" 1.8226854 FALSE
"rep_3" 7 250 "dens_9" 1.8226854 FALSE
"rep_4" 7 250 "dens_9" 1.8436801 FALSE
"rep_5" 7 250 "dens_9" 1.8279124 FALSE
"rep_6" 7 250 "dens_9" 1.8863785 FALSE
"rep_7" 7 250 "dens_9" 1.7560119 FALSE
"rep_8" 7 250 "dens_9" 1.8019202 FALSE
"rep_1" 7 500 "dens_9" 1.5507938 FALSE
"rep_2" 7 500 "dens_9" 1.6794584 FALSE
"rep_3" 7 500 "dens_9" 1.7013676 FALSE
"rep_4" 7 500 "dens_9" 1.7087272 FALSE
"rep_5" 7 500 "dens_9" 1.6867334 FALSE
"rep_6" 7 500 "dens_9" 1.7087272 FALSE
"rep_7" 7 500 "dens_9" 1.585029 FALSE
"rep_8" 7 500 "dens_9" 1.6411216 FALSE
"rep_1" 7 750 "dens_9" 0.0030023709 TRUE
"rep_2" 7 750 "dens_9" 0.34801163 FALSE
"rep_3" 7 750 "dens_9" 1.4175974 FALSE
"rep_4" 7 750 "dens_9" 1.4775799 FALSE
"rep_5" 7 750 "dens_9" 0.18359099 FALSE
"rep_6" 7 750 "dens_9" 0.52802037 FALSE
"rep_7" 7 750 "dens_9" 1.0998703 FALSE
"rep_8" 7 750 "dens_9" 0.84014901 FALSE
"rep_1" 7 1000 "dens_9" 0 TRUE
"rep_2" 7 1000 "dens_9" 0.0020010534 TRUE
"rep_3" 7 1000 "dens_9" 0 TRUE
"rep_4" 7 1000 "dens_9" 0.0010002633 TRUE
"rep_5" 7 1000 "dens_9" 0.0010002633 TRUE
"rep_6" 7 1000 "dens_9" 0.0010002633 TRUE
"rep_7" 7 1000 "dens_9" 0.0010002633 TRUE
"rep_8" 7 1000 "dens_9" 0.0010002633 TRUE
"rep_1" 7 1133 "dens_9" 0 TRUE
"rep_2" 7 1133 "dens_9" 0.0020010534 TRUE
"rep_3" 7 1133 "dens_9" 0 TRUE
"rep_4" 7 1133 "dens_9" 0.0010002633 TRUE
"rep_5" 7 1133 "dens_9" 0.029223594 TRUE
"rep_6" 7 1133 "dens_9" 0.0020010534 TRUE
"rep_7" 7 1133 "dens_9" 0 TRUE
"rep_8" 7 1133 "dens_9" 0.0010002633 TRUE
"rep_1" 7 1266 "dens_9" 0 TRUE
"rep_2" 7 1266 "dens_9" 0.0010002633 TRUE
"rep_3" 7 1266 "dens_9" 0 TRUE
"rep_4" 7 1266 "dens_9" 0.0010002633 TRUE
"rep_5" 7 1266 "dens_9" 0.0010002633 TRUE
"rep_6" 7 1266 "dens_9" 0.0010002633 TRUE
"rep_7" 7 1266 "dens_9" 0 TRUE
"rep_8" 7 1266 "dens_9" 0 TRUE
"rep_1" 7 1400 "dens_9" 0 TRUE
"rep_2" 7 1400 "dens_9" 0.0010002633 TRUE
"rep_3" 7 1400 "dens_9" 0 TRUE
"rep_4" 7 1400 "dens_9" 0.0010002633 TRUE
"rep_5" 7 1400 "dens_9" 0.0010002633 TRUE
"rep_6" 7 1400 "dens_9" 0.0010002633 TRUE
"rep_7" 7 1400 "dens_9" 0.0020010534 TRUE
"rep_8" 7 1400 "dens_9" 0.0010002633 TRUE
"rep_1" 7 1600 "dens_9" 0 TRUE
"rep_2" 7 1600 "dens_9" 0 TRUE
"rep_3" 7 1600 "dens_9" 0 TRUE
"rep_4" 7 1600 "dens_9" 0.0010002633 TRUE
"rep_5" 7 1600 "dens_9" 0.0010002633 TRUE
"rep_6" 7 1600 "dens_9" 0.0020010534 TRUE
"rep_7" 7 1600 "dens_9" 0 TRUE
"rep_8" 7 1600 "dens_9" 0 TRUE
"rep_1" 1 250 "dens_10" 0.0020010534 FALSE
"rep_2" 1 250 "dens_10" 0.0030023709 FALSE
"rep_3" 1 250 "dens_10" 0.0030023709 FALSE
"rep_4" 1 250 "dens_10" 0.0030023709 FALSE
"rep_5" 1 250 "dens_10" 0.0030023709 FALSE
"rep_6" 1 250 "dens_10" 0.0050065905 FALSE
"rep_7" 1 250 "dens_10" 0.0030023709 FALSE
"rep_8" 1 250 "dens_10" 0.0050065905 FALSE
"rep_1" 1 500 "dens_10" 0.0010002633 TRUE
"rep_2" 1 500 "dens_10" 0.0030023709 FALSE
"rep_3" 1 500 "dens_10" 0.0020010534 TRUE
"rep_4" 1 500 "dens_10" 0.0030023709 TRUE
"rep_5" 1 500 "dens_10" 0.0030023709 FALSE
"rep_6" 1 500 "dens_10" 0.0050065905 FALSE
"rep_7" 1 500 "dens_10" 0.0030023709 TRUE
"rep_8" 1 500 "dens_10" 0.0030023709 FALSE
"rep_1" 1 750 "dens_10" 0.0040042164 TRUE
"rep_2" 1 750 "dens_10" 0.0040042164 TRUE
"rep_3" 1 750 "dens_10" 0.0050065905 TRUE
"rep_4" 1 750 "dens_10" 0.0060094937 TRUE
"rep_5" 1 750 "dens_10" 0.0050065905 TRUE
"rep_6" 1 750 "dens_10" 0.0040042164 TRUE
"rep_7" 1 750 "dens_10" 0.0050065905 TRUE
"rep_8" 1 750 "dens_10" 0.0040042164 TRUE
"rep_1" 1 1000 "dens_10" 0.0020010534 TRUE
"rep_2" 1 1000 "dens_10" 0.0040042164 TRUE
"rep_3" 1 1000 "dens_10" 0.0040042164 TRUE
"rep_4" 1 1000 "dens_10" 0.0040042164 TRUE
"rep_5" 1 1000 "dens_10" 0.0030023709 TRUE
"rep_6" 1 1000 "dens_10" 0.0040042164 TRUE
"rep_7" 1 1000 "dens_10" 0.0040042164 TRUE
"rep_8" 1 1000 "dens_10" 0.0050065905 TRUE
"rep_1" 1 1133 "dens_10" 0.44913868 TRUE
"rep_2" 1 1133 "dens_10" 0.40407728 TRUE
"rep_3" 1 1133 "dens_10" 0.035326383 TRUE
"rep_4" 1 1133 "dens_10" 0.020106008 TRUE
"rep_5" 1 1133 "dens_10" 0.0040042164 TRUE
"rep_6" 1 1133 "dens_10" 0.0040042164 TRUE
"rep_7" 1 1133 "dens_10" 0.0070129265 TRUE
"rep_8" 1 1133 "dens_10" 0.0030023709 TRUE
"rep_1" 1 1266 "dens_10" 0.0050065905 TRUE
"rep_2" 1 1266 "dens_10" 0.0050065905 TRUE
"rep_3" 1 1266 "dens_10" 0.0050065905 TRUE
"rep_4" 1 1266 "dens_10" 0.0070129265 TRUE
"rep_5" 1 1266 "dens_10" 0.0040042164 TRUE
"rep_6" 1 1266 "dens_10" 0.0060094937 TRUE
"rep_7" 1 1266 "dens_10" 0.0060094937 TRUE
"rep_8" 1 1266 "dens_10" 0.0080168895 TRUE
"rep_1" 1 1400 "dens_10" 0.0050065905 TRUE
"rep_2" 1 1400 "dens_10" 0.0060094937 TRUE
"rep_3" 1 1400 "dens_10" 0.0050065905 TRUE
"rep_4" 1 1400 "dens_10" 0.0060094937 TRUE
"rep_5" 1 1400 "dens_10" 0.0050065905 TRUE
"rep_6" 1 1400 "dens_10" 0.0060094937 TRUE
"rep_7" 1 1400 "dens_10" 0.0050065905 TRUE
"rep_8" 1 1400 "dens_10" 0.0070129265 TRUE
"rep_1" 1 1600 "dens_10" 0.0040042164 TRUE
"rep_2" 1 1600 "dens_10" 0.0060094937 TRUE
"rep_3" 1 1600 "dens_10" 0.0050065905 TRUE
"rep_4" 1 1600 "dens_10" 0.0060094937 TRUE
"rep_5" 1 1600 "dens_10" 0.0060094937 TRUE
"rep_6" 1 1600 "dens_10" 0.0090213833 TRUE
"rep_7" 1 1600 "dens_10" 0.0050065905 TRUE
"rep_8" 1 1600 "dens_10" 0.0080168895 TRUE
"rep_1" 2 250 "dens_10" 0.014051834 FALSE
"rep_2" 2 250 "dens_10" 0.02212836 FALSE
"rep_3" 2 250 "dens_10" 0.017076509 FALSE
"rep_4" 2 250 "dens_10" 0.014051834 FALSE
"rep_5" 2 250 "dens_10" 0.020106008 FALSE
"rep_6" 2 250 "dens_10" 0.023140344 FALSE
"rep_7" 2 250 "dens_10" 0.021116915 FALSE
"rep_8" 2 250 "dens_10" 0.014051834 FALSE
"rep_1" 2 500 "dens_10" 0.0020010534 TRUE
"rep_2" 2 500 "dens_10" 0.0030023709 FALSE
"rep_3" 2 500 "dens_10" 0.0010002633 TRUE
"rep_4" 2 500 "dens_10" 0.0060094937 TRUE
"rep_5" 2 500 "dens_10" 0.0030023709 FALSE
"rep_6" 2 500 "dens_10" 0.0030023709 FALSE
"rep_7" 2 500 "dens_10" 0.0020010534 TRUE
"rep_8" 2 500 "dens_10" 0.0030023709 FALSE
"rep_1" 2 750 "dens_10" 0.0020010534 TRUE
"rep_2" 2 750 "dens_10" 0.0030023709 TRUE
"rep_3" 2 750 "dens_10" 0 TRUE
"rep_4" 2 750 "dens_10" 0.0050065905 TRUE
"rep_5" 2 750 "dens_10" 0.0020010534 TRUE
"rep_6" 2 750 "dens_10" 0.0030023709 TRUE
"rep_7" 2 750 "dens_10" 0.0020010534 TRUE
"rep_8" 2 750 "dens_10" 0.0030023709 TRUE
"rep_1" 2 1000 "dens_10" 0 TRUE
"rep_2" 2 1000 "dens_10" 0.0010002633 TRUE
"rep_3" 2 1000 "dens_10" 0 TRUE
"rep_4" 2 1000 "dens_10" 0.0020010534 TRUE
"rep_5" 2 1000 "dens_10" 0.0010002633 TRUE
"rep_6" 2 1000 "dens_10" 0.0010002633 TRUE
"rep_7" 2 1000 "dens_10" 0.0010002633 TRUE
"rep_8" 2 1000 "dens_10" 0.0030023709 TRUE
"rep_1" 2 1133 "dens_10" 0.0010002633 TRUE
"rep_2" 2 1133 "dens_10" 0.0010002633 TRUE
"rep_3" 2 1133 "dens_10" 0 TRUE
"rep_4" 2 1133 "dens_10" 0.0020010534 TRUE
"rep_5" 2 1133 "dens_10" 0.0020010534 TRUE
"rep_6" 2 1133 "dens_10" 0.0030023709 TRUE
"rep_7" 2 1133 "dens_10" 0.0010002633 TRUE
"rep_8" 2 1133 "dens_10" 0.0040042164 TRUE
"rep_1" 2 1266 "dens_10" 0 TRUE
"rep_2" 2 1266 "dens_10" 0.0020010534 TRUE
"rep_3" 2 1266 "dens_10" 0.0050065905 TRUE
"rep_4" 2 1266 "dens_10" 0.0020010534 TRUE
"rep_5" 2 1266 "dens_10" 0.0010002633 TRUE
"rep_6" 2 1266 "dens_10" 0.0020010534 TRUE
"rep_7" 2 1266 "dens_10" 0.0020010534 TRUE
"rep_8" 2 1266 "dens_10" 0.0030023709 TRUE
"rep_1" 2 1400 "dens_10" 0.0010002633 TRUE
"rep_2" 2 1400 "dens_10" 0.0010002633 TRUE
"rep_3" 2 1400 "dens_10" 0.0020010534 TRUE
"rep_4" 2 1400 "dens_10" 0.0010002633 TRUE
"rep_5" 2 1400 "dens_10" 0 TRUE
"rep_6" 2 1400 "dens_10" 0.0010002633 TRUE
"rep_7" 2 1400 "dens_10" 0 TRUE
"rep_8" 2 1400 "dens_10" 0.0010002633 TRUE
"rep_1" 2 1600 "dens_10" 0 TRUE
"rep_2" 2 1600 "dens_10" 0.0010002633 TRUE
"rep_3" 2 1600 "dens_10" 0 TRUE
"rep_4" 2 1600 "dens_10" 0.0010002633 TRUE
"rep_5" 2 1600 "dens_10" 0.0020010534 TRUE
"rep_6" 2 1600 "dens_10" 0.0020010534 TRUE
"rep_7" 2 1600 "dens_10" 0.0010002633 TRUE
"rep_8" 2 1600 "dens_10" 0.0040042164 TRUE
"rep_1" 3 250 "dens_10" 0.11862739 FALSE
"rep_2" 3 250 "dens_10" 0.27844134 FALSE
"rep_3" 3 250 "dens_10" 0.29122036 FALSE
"rep_4" 3 250 "dens_10" 0.14758647 FALSE
"rep_5" 3 250 "dens_10" 0.29005507 FALSE
"rep_6" 3 250 "dens_10" 0.33842775 FALSE
"rep_7" 3 250 "dens_10" 0.31703916 FALSE
"rep_8" 3 250 "dens_10" 0.20352124 FALSE
"rep_1" 3 500 "dens_10" 0.0010002633 TRUE
"rep_2" 3 500 "dens_10" 0.0040042164 FALSE
"rep_3" 3 500 "dens_10" 0.0020010534 TRUE
"rep_4" 3 500 "dens_10" 0.0010002633 TRUE
"rep_5" 3 500 "dens_10" 0.0020010534 FALSE
"rep_6" 3 500 "dens_10" 0.0030023709 FALSE
"rep_7" 3 500 "dens_10" 0.0020010534 TRUE
"rep_8" 3 500 "dens_10" 0.0030023709 FALSE
"rep_1" 3 750 "dens_10" 0 TRUE
"rep_2" 3 750 "dens_10" 0.0010002633 TRUE
"rep_3" 3 750 "dens_10" 0 TRUE
"rep_4" 3 750 "dens_10" 0.0030023709 TRUE
"rep_5" 3 750 "dens_10" 0.0010002633 TRUE
"rep_6" 3 750 "dens_10" 0.0030023709 TRUE
"rep_7" 3 750 "dens_10" 0.0010002633 TRUE
"rep_8" 3 750 "dens_10" 0.0010002633 TRUE
"rep_1" 3 1000 "dens_10" 0.0070129265 TRUE
"rep_2" 3 1000 "dens_10" 0.0020010534 TRUE
"rep_3" 3 1000 "dens_10" 0.0010002633 TRUE
"rep_4" 3 1000 "dens_10" 0.0010002633 TRUE
"rep_5" 3 1000 "dens_10" 0 TRUE
"rep_6" 3 1000 "dens_10" 0.0020010534 TRUE
"rep_7" 3 1000 "dens_10" 0.0010002633 TRUE
"rep_8" 3 1000 "dens_10" 0.0010002633 TRUE
"rep_1" 3 1133 "dens_10" 0.0030023709 TRUE
"rep_2" 3 1133 "dens_10" 0 TRUE
"rep_3" 3 1133 "dens_10" 0 TRUE
"rep_4" 3 1133 "dens_10" 0.0010002633 TRUE
"rep_5" 3 1133 "dens_10" 0.0040042164 TRUE
"rep_6" 3 1133 "dens_10" 0.0020010534 TRUE
"rep_7" 3 1133 "dens_10" 0 TRUE
"rep_8" 3 1133 "dens_10" 0.0010002633 TRUE
"rep_1" 3 1266 "dens_10" 0 TRUE
"rep_2" 3 1266 "dens_10" 0.0010002633 TRUE
"rep_3" 3 1266 "dens_10" 0.0010002633 TRUE
"rep_4" 3 1266 "dens_10" 0.0020010534 TRUE
"rep_5" 3 1266 "dens_10" 0.0010002633 TRUE
"rep_6" 3 1266 "dens_10" 0.0020010534 TRUE
"rep_7" 3 1266 "dens_10" 0.0010002633 TRUE
"rep_8" 3 1266 "dens_10" 0.0030023709 TRUE
"rep_1" 3 1400 "dens_10" 0 TRUE
"rep_2" 3 1400 "dens_10" 0.0020010534 TRUE
"rep_3" 3 1400 "dens_10" 0.0010002633 TRUE
"rep_4" 3 1400 "dens_10" 0.0010002633 TRUE
"rep_5" 3 1400 "dens_10" 0.0010002633 TRUE
"rep_6" 3 1400 "dens_10" 0.0010002633 TRUE
"rep_7" 3 1400 "dens_10" 0 TRUE
"rep_8" 3 1400 "dens_10" 0.0010002633 TRUE
"rep_1" 3 1600 "dens_10" 0 TRUE
"rep_2" 3 1600 "dens_10" 0.0010002633 TRUE
"rep_3" 3 1600 "dens_10" 0 TRUE
"rep_4" 3 1600 "dens_10" 0.0010002633 TRUE
"rep_5" 3 1600 "dens_10" 0.0010002633 TRUE
"rep_6" 3 1600 "dens_10" 0.0010002633 TRUE
"rep_7" 3 1600 "dens_10" 0 TRUE
"rep_8" 3 1600 "dens_10" 0.0030023709 TRUE
"rep_1" 4 250 "dens_10" 1.1214002 FALSE
"rep_2" 4 250 "dens_10" 1.4972692 FALSE
"rep_3" 4 250 "dens_10" 1.5260744 FALSE
"rep_4" 4 250 "dens_10" 1.2233262 FALSE
"rep_5" 4 250 "dens_10" 1.5440202 FALSE
"rep_6" 4 250 "dens_10" 1.5781324 FALSE
"rep_7" 4 250 "dens_10" 1.555323 FALSE
"rep_8" 4 250 "dens_10" 1.4049868 FALSE
"rep_1" 4 500 "dens_10" 0.0030023709 TRUE
"rep_2" 4 500 "dens_10" 0.0060094937 FALSE
"rep_3" 4 500 "dens_10" 0.0030023709 TRUE
"rep_4" 4 500 "dens_10" 0.0030023709 TRUE
"rep_5" 4 500 "dens_10" 0.0070129265 FALSE
"rep_6" 4 500 "dens_10" 0.0080168895 FALSE
"rep_7" 4 500 "dens_10" 0.0030023709 TRUE
"rep_8" 4 500 "dens_10" 0.0080168895 FALSE
"rep_1" 4 750 "dens_10" 0 TRUE
"rep_2" 4 750 "dens_10" 0 TRUE
"rep_3" 4 750 "dens_10" 0 TRUE
"rep_4" 4 750 "dens_10" 0.0030023709 TRUE
"rep_5" 4 750 "dens_10" 0 TRUE
"rep_6" 4 750 "dens_10" 0.0010002633 TRUE
"rep_7" 4 750 "dens_10" 0.0010002633 TRUE
"rep_8" 4 750 "dens_10" 0.0040042164 TRUE
"rep_1" 4 1000 "dens_10" 0 TRUE
"rep_2" 4 1000 "dens_10" 0.0010002633 TRUE
"rep_3" 4 1000 "dens_10" 0.0010002633 TRUE
"rep_4" 4 1000 "dens_10" 0.0010002633 TRUE
"rep_5" 4 1000 "dens_10" 0 TRUE
"rep_6" 4 1000 "dens_10" 0.0010002633 TRUE
"rep_7" 4 1000 "dens_10" 0 TRUE
"rep_8" 4 1000 "dens_10" 0.0010002633 TRUE
